"division_numeric_code","mid_year","population_count","age_range","is_in_union"
258,2021.5,20819.3092,"15-49","Y"
262,2021.5,150719.6497,"15-49","Y"
266,2021.5,289588.56,"15-49","Y"
268,2021.5,581449.6539,"15-49","Y"
270,2021.5,387248.5182,"15-49","Y"
275,2021.5,788622.6972,"15-49","Y"
276,2021.5,9087339.28,"15-49","Y"
288,2021.5,4534223.2842,"15-49","Y"
292,2021.5,2824.167,"15-49","Y"
296,2021.5,22416.6417,"15-49","Y"
300,2021.5,1210105.2513,"15-49","Y"
304,2021.5,4956.0721,"15-49","Y"
308,2021.5,12573.6009,"15-49","Y"
312,2021.5,25438.0334,"15-49","Y"
316,2021.5,14043.2626,"15-49","Y"
320,2021.5,2706346.3483,"15-49","Y"
324,2021.5,2251974.5996,"15-49","Y"
328,2021.5,132288.0344,"15-49","Y"
332,2021.5,1585926.3186,"15-49","Y"
340,2021.5,1517679.0902,"15-49","Y"
344,2021.5,886136.2386,"15-49","Y"
348,2021.5,1142553.1032,"15-49","Y"
352,2021.5,38719.4213,"15-49","Y"
356,2021.5,266732222.3094,"15-49","Y"
360,2021.5,49821991.2887,"15-49","Y"
364,2021.5,16817491.5864,"15-49","Y"
368,2021.5,7023708.0974,"15-49","Y"
372,2021.5,629253.357,"15-49","Y"
376,2021.5,1064324.5793,"15-49","Y"
380,2021.5,6396321.4065,"15-49","Y"
384,2021.5,4014242.8159,"15-49","Y"
388,2021.5,256194.5882,"15-49","Y"
392,2021.5,11482447.2366,"15-49","Y"
398,2021.5,2915012.1605,"15-49","Y"
400,2021.5,1562260.7205,"15-49","Y"
404,2021.5,7735766.7277,"15-49","Y"
408,2021.5,4369914.1993,"15-49","Y"
410,2021.5,6268065.8482,"15-49","Y"
414,2021.5,564322.1557,"15-49","Y"
417,2021.5,1094613.686,"15-49","Y"
418,2021.5,1193024.7647,"15-49","Y"
422,2021.5,717512.566,"15-49","Y"
426,2021.5,319369.2539,"15-49","Y"
428,2021.5,193190.8837,"15-49","Y"
430,2021.5,629487.073,"15-49","Y"
434,2021.5,1065975.9887,"15-49","Y"
438,2021.5,5465.5207,"15-49","Y"
440,2021.5,305216.8231,"15-49","Y"
442,2021.5,79293.8788,"15-49","Y"
446,2021.5,101101.0577,"15-49","Y"
450,2021.5,4421279.6124,"15-49","Y"
454,2021.5,3034859.6392,"15-49","Y"
458,2021.5,5319258.2231,"15-49","Y"
462,2021.5,92243.2507,"15-49","Y"
466,2021.5,3731547.316,"15-49","Y"
470,2021.5,74246.7812,"15-49","Y"
474,2021.5,21180.765,"15-49","Y"
478,2021.5,741807.1563,"15-49","Y"
480,2021.5,203546.943,"15-49","Y"
484,2021.5,19424420.6991,"15-49","Y"
496,2021.5,500324.2849,"15-49","Y"
498,2021.5,506444.2782,"15-49","Y"
499,2021.5,83312.3323,"15-49","Y"
500,2021.5,341.7123,"15-49","Y"
504,2021.5,5535916.1967,"15-49","Y"
508,2021.5,4899820.9712,"15-49","Y"
512,2021.5,547362.1429,"15-49","Y"
516,2021.5,217587.5774,"15-49","Y"
520,2021.5,1836.8767,"15-49","Y"
524,2021.5,6405521.2468,"15-49","Y"
528,2021.5,2039409.8605,"15-49","Y"
531,2021.5,21848.8473,"15-49","Y"
533,2021.5,10386.7206,"15-49","Y"
540,2021.5,16746.5086,"15-49","Y"
548,2021.5,53760.3379,"15-49","Y"
554,2021.5,685032.2699,"15-49","Y"
558,2021.5,1053168.7062,"15-49","Y"
562,2021.5,4212851.8493,"15-49","Y"
566,2021.5,32495760.1589,"15-49","Y"
578,2021.5,611815.28,"15-49","Y"
583,2021.5,14586.4265,"15-49","Y"
584,2021.5,7325.2117,"15-49","Y"
585,2021.5,1884.6995,"15-49","Y"
586,2021.5,35809184.2579,"15-49","Y"
591,2021.5,642369.0676,"15-49","Y"
598,2021.5,1674127.6792,"15-49","Y"
600,2021.5,1034872.4256,"15-49","Y"
604,2021.5,4588744.4932,"15-49","Y"
608,2021.5,17262584.9856,"15-49","Y"
616,2021.5,5220134.2986,"15-49","Y"
620,2021.5,1210242.8643,"15-49","Y"
624,2021.5,296710.102,"15-49","Y"
626,2021.5,185958.0854,"15-49","Y"
630,2021.5,278284.7935,"15-49","Y"
634,2021.5,301073.0375,"15-49","Y"
638,2021.5,97570.0179,"15-49","Y"
642,2021.5,2433443.3529,"15-49","Y"
643,2021.5,18540099.797,"15-49","Y"
646,2021.5,1739023.3769,"15-49","Y"
659,2021.5,7325.1542,"15-49","Y"
660,2021.5,1939.5269,"15-49","Y"
662,2021.5,26245.0139,"15-49","Y"
666,2021.5,817.5244,"15-49","Y"
670,2021.5,13607.7567,"15-49","Y"
674,2021.5,3537.7051,"15-49","Y"
678,2021.5,27888.0716,"15-49","Y"
682,2021.5,5538445.0615,"15-49","Y"
686,2021.5,2687505.2434,"15-49","Y"
688,2021.5,972696.8868,"15-49","Y"
690,2021.5,11196.8207,"15-49","Y"
694,2021.5,1233863.3035,"15-49","Y"
702,2021.5,754509.4445,"15-49","Y"
703,2021.5,638702.8643,"15-49","Y"
704,2021.5,18639943.7624,"15-49","Y"
705,2021.5,204725.2732,"15-49","Y"
706,2021.5,2317938.6582,"15-49","Y"
710,2021.5,5745455.9738,"15-49","Y"
716,2021.5,2638727.9565,"15-49","Y"
724,2021.5,5412810.7412,"15-49","Y"
728,2021.5,1744495.2732,"15-49","Y"
729,2021.5,6680830.574,"15-49","Y"
732,2021.5,89355.8858,"15-49","Y"
740,2021.5,81032.598,"15-49","Y"
748,2021.5,115555.173,"15-49","Y"
752,2021.5,1204594.4998,"15-49","Y"
756,2021.5,1106814.4918,"15-49","Y"
760,2021.5,2851710.5347,"15-49","Y"
762,2021.5,1754349.9299,"15-49","Y"
764,2021.5,10564821.7011,"15-49","Y"
768,2021.5,1291337.7933,"15-49","Y"
772,2021.5,217.7086,"15-49","Y"
776,2021.5,14376.4736,"15-49","Y"
780,2021.5,191038.7172,"15-49","Y"
784,2021.5,1343175.768,"15-49","Y"
788,2021.5,1691938.9037,"15-49","Y"
792,2021.5,14444674.2795,"15-49","Y"
795,2021.5,1044539.3027,"15-49","Y"
796,2021.5,6949.4922,"15-49","Y"
798,2021.5,1657.8174,"15-49","Y"
800,2021.5,6380873.8135,"15-49","Y"
804,2021.5,6122514.5679,"15-49","Y"
807,2021.5,338063.6176,"15-49","Y"
818,2021.5,19360825.6825,"15-49","Y"
826,2021.5,7540127.2496,"15-49","Y"
834,2021.5,9055767.3865,"15-49","Y"
840,2021.5,39950093.4145,"15-49","Y"
850,2021.5,5626.5657,"15-49","Y"
854,2021.5,3804460.3601,"15-49","Y"
858,2021.5,454694.0686,"15-49","Y"
860,2021.5,6097411.5432,"15-49","Y"
862,2021.5,3597974.9303,"15-49","Y"
876,2021.5,1598.4838,"15-49","Y"
882,2021.5,30625.9617,"15-49","Y"
887,2021.5,5037721.492,"15-49","Y"
894,2021.5,2589377.1201,"15-49","Y"
4,2021.5,2815450.4479,"15-49","N"
8,2021.5,225082.8367,"15-49","N"
12,2021.5,4792953.95679999,"15-49","N"
16,2021.5,5266.0236,"15-49","N"
24,2021.5,3431424.5935,"15-49","N"
28,2021.5,16928.0357,"15-49","N"
31,2021.5,989150.4043,"15-49","N"
32,2021.5,5689534.021,"15-49","N"
36,2021.5,2696684.8472,"15-49","N"
40,2021.5,809089.7257,"15-49","N"
44,2021.5,70346.8787999999,"15-49","N"
48,2021.5,173698.609,"15-49","N"
50,2021.5,9582371.83779997,"15-49","N"
51,2021.5,256283.693099999,"15-49","N"
52,2021.5,28588.5242,"15-49","N"
56,2021.5,1383039.1355,"15-49","N"
60,2021.5,6909.5125,"15-49","N"
64,2021.5,81905.2541000002,"15-49","N"
68,2021.5,1354213.6827,"15-49","N"
70,2021.5,264284.0348,"15-49","N"
72,2021.5,388788.138400001,"15-49","N"
76,2021.5,25116354.192,"15-49","N"
84,2021.5,39746.7104,"15-49","N"
90,2021.5,60213.8857,"15-49","N"
92,2021.5,4756.9124,"15-49","N"
96,2021.5,54242.5155999999,"15-49","N"
100,2021.5,601651.5202,"15-49","N"
104,2021.5,6077579.39689999,"15-49","N"
108,2021.5,1264313.1301,"15-49","N"
112,2021.5,726006.0282,"15-49","N"
116,2021.5,1411791.1586,"15-49","N"
120,2021.5,2879299.53119999,"15-49","N"
124,2021.5,4093130.01700001,"15-49","N"
132,2021.5,86427.2905999999,"15-49","N"
136,2021.5,9104.19390000001,"15-49","N"
140,2021.5,407597.9026,"15-49","N"
144,2021.5,1865343.7397,"15-49","N"
148,2021.5,1062879.5444,"15-49","N"
152,2021.5,2675798.58189999,"15-49","N"
156,2021.5,77108476.1405001,"15-49","N"
158,2021.5,2891065.6584,"15-49","N"
170,2021.5,6298547.07820001,"15-49","N"
174,2021.5,77663.6982,"15-49","N"
175,2021.5,37042.859,"15-49","N"
178,2021.5,652057.515199999,"15-49","N"
180,2021.5,9108456.54909998,"15-49","N"
184,2021.5,2405.0626,"15-49","N"
188,2021.5,679971.099200001,"15-49","N"
191,2021.5,412245.726599999,"15-49","N"
192,2021.5,1057480.6375,"15-49","N"
196,2021.5,142752.5223,"15-49","N"
203,2021.5,1158777.734,"15-49","N"
204,2021.5,938562.1067,"15-49","N"
208,2021.5,507812.441299999,"15-49","N"
212,2021.5,11677.9447,"15-49","N"
214,2021.5,1356756.6461,"15-49","N"
218,2021.5,2114779.2648,"15-49","N"
222,2021.5,803164.505900001,"15-49","N"
226,2021.5,139218.1972,"15-49","N"
231,2021.5,9638818.0485,"15-49","N"
232,2021.5,408388.9988,"15-49","N"
233,2021.5,133121.5523,"15-49","N"
234,2021.5,6762.08090000001,"15-49","N"
238,2021.5,522.7131,"15-49","N"
242,2021.5,97148.9885000002,"15-49","N"
246,2021.5,484185.685799999,"15-49","N"
250,2021.5,6118008.37050001,"15-49","N"
254,2021.5,48063.2908,"15-49","N"
258,2021.5,56661.6908000001,"15-49","N"
262,2021.5,149029.3503,"15-49","N"
266,2021.5,284617.44,"15-49","N"
268,2021.5,280055.3461,"15-49","N"
270,2021.5,233295.4818,"15-49","N"
275,2021.5,480078.302799999,"15-49","N"
276,2021.5,7622040.72000001,"15-49","N"
288,2021.5,3689249.7158,"15-49","N"
292,2021.5,4038.833,"15-49","N"
296,2021.5,10650.3583,"15-49","N"
300,2021.5,992518.748700002,"15-49","N"
304,2021.5,7768.9279,"15-49","N"
308,2021.5,18730.3991,"15-49","N"
312,2021.5,61731.9666,"15-49","N"
316,2021.5,23200.7374,"15-49","N"
320,2021.5,2011514.6517,"15-49","N"
324,2021.5,982275.400399999,"15-49","N"
328,2021.5,81111.9655999999,"15-49","N"
332,2021.5,1463244.6814,"15-49","N"
340,2021.5,1295323.9098,"15-49","N"
344,2021.5,977156.761399999,"15-49","N"
348,2021.5,1042231.8968,"15-49","N"
352,2021.5,47284.5787,"15-49","N"
356,2021.5,99824364.6905999,"15-49","N"
360,2021.5,20906350.7113,"15-49","N"
364,2021.5,6914142.41360001,"15-49","N"
368,2021.5,3753903.9026,"15-49","N"
372,2021.5,565479.642999999,"15-49","N"
376,2021.5,979636.420699999,"15-49","N"
380,2021.5,5613105.59349999,"15-49","N"
384,2021.5,2613670.1841,"15-49","N"
388,2021.5,538486.4118,"15-49","N"
392,2021.5,12684409.7634,"15-49","N"
398,2021.5,1691681.8395,"15-49","N"
400,2021.5,1234915.2795,"15-49","N"
404,2021.5,5838250.27229999,"15-49","N"
408,2021.5,1945226.8007,"15-49","N"
410,2021.5,5575770.15180001,"15-49","N"
414,2021.5,362028.8443,"15-49","N"
417,2021.5,544276.314000001,"15-49","N"
418,2021.5,786309.2353,"15-49","N"
422,2021.5,666950.433999999,"15-49","N"
426,2021.5,275647.7461,"15-49","N"
428,2021.5,194324.1163,"15-49","N"
430,2021.5,616518.927000001,"15-49","N"
434,2021.5,708875.0113,"15-49","N"
438,2021.5,2936.4793,"15-49","N"
440,2021.5,265777.1769,"15-49","N"
442,2021.5,74556.1212000001,"15-49","N"
446,2021.5,92670.9422999999,"15-49","N"
450,2021.5,2623058.3876,"15-49","N"
454,2021.5,1921963.3608,"15-49","N"
458,2021.5,3722018.77690001,"15-49","N"
462,2021.5,36838.7493,"15-49","N"
466,2021.5,1017425.684,"15-49","N"
470,2021.5,46593.2188,"15-49","N"
474,2021.5,53010.2349999999,"15-49","N"
478,2021.5,380489.8437,"15-49","N"
480,2021.5,125875.057,"15-49","N"
484,2021.5,14730033.3009,"15-49","N"
496,2021.5,334656.7151,"15-49","N"
498,2021.5,228357.7218,"15-49","N"
499,2021.5,62095.6677000001,"15-49","N"
500,2021.5,597.287700000001,"15-49","N"
504,2021.5,3906728.80330001,"15-49","N"
508,2021.5,2705045.0288,"15-49","N"
512,2021.5,418700.8571,"15-49","N"
516,2021.5,439499.422600001,"15-49","N"
520,2021.5,1220.1233,"15-49","N"
524,2021.5,2228740.75319999,"15-49","N"
528,2021.5,1732048.1395,"15-49","N"
531,2021.5,22680.1527,"15-49","N"
533,2021.5,14015.2794,"15-49","N"
540,2021.5,55477.4913999999,"15-49","N"
548,2021.5,23491.6621,"15-49","N"
554,2021.5,502310.730099999,"15-49","N"
558,2021.5,825997.293799999,"15-49","N"
562,2021.5,963618.150699998,"15-49","N"
566,2021.5,16111424.8411,"15-49","N"
578,2021.5,595277.719999999,"15-49","N"
583,2021.5,13710.5735,"15-49","N"
584,2021.5,3351.78829999999,"15-49","N"
585,2021.5,2198.3005,"15-49","N"
586,2021.5,20736176.7421,"15-49","N"
591,2021.5,451518.932399999,"15-49","N"
598,2021.5,865501.320799999,"15-49","N"
600,2021.5,716855.574400001,"15-49","N"
604,2021.5,4283321.50679999,"15-49","N"
608,2021.5,11701780.0144,"15-49","N"
616,2021.5,3662247.70139999,"15-49","N"
620,2021.5,1051609.1357,"15-49","N"
624,2021.5,215958.898,"15-49","N"
626,2021.5,142213.9146,"15-49","N"
630,2021.5,450231.2065,"15-49","N"
634,2021.5,153786.9625,"15-49","N"
638,2021.5,129161.9821,"15-49","N"
642,2021.5,1866236.6471,"15-49","N"
643,2021.5,15839473.203,"15-49","N"
646,2021.5,1714484.6231,"15-49","N"
659,2021.5,5525.8458,"15-49","N"
660,2021.5,2328.4731,"15-49","N"
662,2021.5,22956.9861,"15-49","N"
666,2021.5,425.475599999999,"15-49","N"
670,2021.5,11929.2433,"15-49","N"
674,2021.5,3619.2949,"15-49","N"
678,2021.5,25273.9284,"15-49","N"
682,2021.5,3203280.9385,"15-49","N"
686,2021.5,1400249.7566,"15-49","N"
688,2021.5,647810.113200001,"15-49","N"
690,2021.5,13540.1793,"15-49","N"
694,2021.5,819890.696499998,"15-49","N"
702,2021.5,647106.555499999,"15-49","N"
703,2021.5,632087.1357,"15-49","N"
704,2021.5,7116347.23760001,"15-49","N"
705,2021.5,228526.7268,"15-49","N"
706,2021.5,1375260.3418,"15-49","N"
710,2021.5,9907106.02620001,"15-49","N"
716,2021.5,1642004.0435,"15-49","N"
724,2021.5,5042593.25880001,"15-49","N"
728,2021.5,649844.7268,"15-49","N"
729,2021.5,4121148.426,"15-49","N"
732,2021.5,47412.1141999999,"15-49","N"
740,2021.5,74265.4019999998,"15-49","N"
748,2021.5,191322.827,"15-49","N"
752,2021.5,1024214.5002,"15-49","N"
756,2021.5,815384.508199998,"15-49","N"
760,2021.5,2533386.4653,"15-49","N"
762,2021.5,675736.070100001,"15-49","N"
764,2021.5,6756748.2989,"15-49","N"
768,2021.5,771775.2067,"15-49","N"
772,2021.5,207.2914,"15-49","N"
776,2021.5,11776.5264,"15-49","N"
780,2021.5,200910.2828,"15-49","N"
784,2021.5,514491.232,"15-49","N"
788,2021.5,1439363.0963,"15-49","N"
792,2021.5,7583339.7205,"15-49","N"
795,2021.5,571681.6973,"15-49","N"
796,2021.5,4783.5078,"15-49","N"
798,2021.5,865.1826,"15-49","N"
800,2021.5,4529566.1865,"15-49","N"
804,2021.5,4075043.43209999,"15-49","N"
807,2021.5,171513.3824,"15-49","N"
818,2021.5,7803079.31749998,"15-49","N"
826,2021.5,7147909.75040001,"15-49","N"
834,2021.5,5989020.6135,"15-49","N"
840,2021.5,36464108.5855,"15-49","N"
850,2021.5,14931.4343,"15-49","N"
854,2021.5,1314508.6399,"15-49","N"
858,2021.5,366815.9314,"15-49","N"
860,2021.5,2755505.4568,"15-49","N"
862,2021.5,3280236.06970001,"15-49","N"
876,2021.5,1219.5162,"15-49","N"
882,2021.5,19175.0383,"15-49","N"
887,2021.5,3227085.508,"15-49","N"
894,2021.5,2180331.8799,"15-49","N"
4,2022.5,6792063.8971,"15-49","Y"
8,2022.5,442477.7245,"15-49","Y"
12,2022.5,6141863.4652,"15-49","Y"
16,2022.5,5910.5313,"15-49","Y"
24,2022.5,4539865.0152,"15-49","Y"
28,2022.5,7659.606,"15-49","Y"
31,2022.5,1699902.4412,"15-49","Y"
32,2022.5,5561374.8242,"15-49","Y"
36,2022.5,3418217.5914,"15-49","Y"
40,2022.5,1122972.474,"15-49","Y"
44,2022.5,44294.2058,"15-49","Y"
48,2022.5,139342.1681,"15-49","Y"
50,2022.5,38641790.6667,"15-49","Y"
51,2022.5,465106.4599,"15-49","Y"
52,2022.5,37842.8222,"15-49","Y"
56,2022.5,1106721.0546,"15-49","Y"
60,2022.5,6355.9032,"15-49","Y"
64,2022.5,133766.2521,"15-49","Y"
68,2022.5,1850374.8051,"15-49","Y"
70,2022.5,457162.2459,"15-49","Y"
72,2022.5,319881.7921,"15-49","Y"
76,2022.5,32282298.8645,"15-49","Y"
84,2022.5,72208.9552,"15-49","Y"
90,2022.5,111730.0331,"15-49","Y"
92,2022.5,4133.5373,"15-49","Y"
96,2022.5,64544.2641,"15-49","Y"
100,2022.5,817198.837,"15-49","Y"
104,2022.5,8327606.6625,"15-49","Y"
108,2022.5,1620438.2193,"15-49","Y"
112,2022.5,1485259.7863,"15-49","Y"
116,2022.5,2873239.5276,"15-49","Y"
120,2022.5,3680103.0675,"15-49","Y"
124,2022.5,4472251.823,"15-49","Y"
132,2022.5,75956.8138,"15-49","Y"
136,2022.5,9383.3685,"15-49","Y"
140,2022.5,766663.2546,"15-49","Y"
144,2022.5,3551505.1544,"15-49","Y"
148,2022.5,2757728.0084,"15-49","Y"
152,2022.5,2288899.1716,"15-49","Y"
156,2022.5,248776471.1071,"15-49","Y"
158,2022.5,2933165.4517,"15-49","Y"
170,2022.5,7722740.3198,"15-49","Y"
174,2022.5,123462.1773,"15-49","Y"
175,2022.5,41965.8005,"15-49","Y"
178,2022.5,741501.9207,"15-49","Y"
180,2022.5,12083742.0072,"15-49","Y"
184,2022.5,1780.2272,"15-49","Y"
188,2022.5,650058.6983,"15-49","Y"
191,2022.5,427545.7372,"15-49","Y"
192,2022.5,1441049.2505,"15-49","Y"
196,2022.5,169109.6334,"15-49","Y"
203,2022.5,1114902.4262,"15-49","Y"
204,2022.5,2124996.4029,"15-49","Y"
208,2022.5,755678.2136,"15-49","Y"
212,2022.5,7692.04,"15-49","Y"
214,2022.5,1515087.8955,"15-49","Y"
218,2022.5,2638644.09,"15-49","Y"
222,2022.5,966791.7211,"15-49","Y"
226,2022.5,226454.6934,"15-49","Y"
231,2022.5,20380954.7785,"15-49","Y"
232,2022.5,470623.6265,"15-49","Y"
233,2022.5,147539.8898,"15-49","Y"
234,2022.5,3775.4377,"15-49","Y"
238,2022.5,427.9834,"15-49","Y"
242,2022.5,141373.6859,"15-49","Y"
246,2022.5,655500.4324,"15-49","Y"
250,2022.5,7521945.5434,"15-49","Y"
254,2022.5,25953.2852,"15-49","Y"
258,2022.5,20988.7133,"15-49","Y"
262,2022.5,153448.8922,"15-49","Y"
266,2022.5,293944.4588,"15-49","Y"
268,2022.5,576340.5264,"15-49","Y"
270,2022.5,394476.3356,"15-49","Y"
275,2022.5,811061.4326,"15-49","Y"
276,2022.5,9029811.6356,"15-49","Y"
288,2022.5,4605145.1091,"15-49","Y"
292,2022.5,2779.2504,"15-49","Y"
296,2022.5,22793.1156,"15-49","Y"
300,2022.5,1180094.971,"15-49","Y"
304,2022.5,5000.1051,"15-49","Y"
308,2022.5,12852.3115,"15-49","Y"
312,2022.5,24751.8929,"15-49","Y"
316,2022.5,13968.5656,"15-49","Y"
320,2022.5,2757633.5922,"15-49","Y"
324,2022.5,2302928.0188,"15-49","Y"
328,2022.5,132950.9039,"15-49","Y"
332,2022.5,1600521.5756,"15-49","Y"
340,2022.5,1539761.6686,"15-49","Y"
344,2022.5,869694.099,"15-49","Y"
348,2022.5,1136685.6955,"15-49","Y"
352,2022.5,38935.44,"15-49","Y"
356,2022.5,268982371.8329,"15-49","Y"
360,2022.5,49913889.4047,"15-49","Y"
364,2022.5,16796730.121,"15-49","Y"
368,2022.5,7207901.2001,"15-49","Y"
372,2022.5,627844.8886,"15-49","Y"
376,2022.5,1074775.0256,"15-49","Y"
380,2022.5,6242892.1825,"15-49","Y"
384,2022.5,4119804.5347,"15-49","Y"
388,2022.5,257829.0987,"15-49","Y"
392,2022.5,11227371.9371,"15-49","Y"
398,2022.5,2897244.3528,"15-49","Y"
400,2022.5,1594749.2569,"15-49","Y"
404,2022.5,7929740.5256,"15-49","Y"
408,2022.5,4344119.3345,"15-49","Y"
410,2022.5,6144944.2236,"15-49","Y"
414,2022.5,548908.0581,"15-49","Y"
417,2022.5,1103256.0882,"15-49","Y"
418,2022.5,1211569.8912,"15-49","Y"
422,2022.5,697941.0698,"15-49","Y"
426,2022.5,324699.956,"15-49","Y"
428,2022.5,187553.1957,"15-49","Y"
430,2022.5,634681.0032,"15-49","Y"
434,2022.5,1069158.1837,"15-49","Y"
438,2022.5,5472.1205,"15-49","Y"
440,2022.5,296620.884,"15-49","Y"
442,2022.5,79925.6592,"15-49","Y"
446,2022.5,101653.5325,"15-49","Y"
450,2022.5,4509662.9894,"15-49","Y"
454,2022.5,3123698.9615,"15-49","Y"
458,2022.5,5388020.7516,"15-49","Y"
462,2022.5,93301.2019,"15-49","Y"
466,2022.5,3857273.8105,"15-49","Y"
470,2022.5,76689.2826,"15-49","Y"
474,2022.5,20305.4117,"15-49","Y"
478,2022.5,764915.2997,"15-49","Y"
480,2022.5,203759.694,"15-49","Y"
484,2022.5,19478357.1388,"15-49","Y"
496,2022.5,499832.0916,"15-49","Y"
498,2022.5,498300.0138,"15-49","Y"
499,2022.5,82836.5548,"15-49","Y"
500,2022.5,329.7742,"15-49","Y"
504,2022.5,5581069.0119,"15-49","Y"
508,2022.5,5023425.2741,"15-49","Y"
512,2022.5,554107.3724,"15-49","Y"
516,2022.5,221481.2597,"15-49","Y"
520,2022.5,1865.4333,"15-49","Y"
524,2022.5,6597037.3017,"15-49","Y"
528,2022.5,2025270.4078,"15-49","Y"
531,2022.5,21999.2906,"15-49","Y"
533,2022.5,10286.4112,"15-49","Y"
540,2022.5,16430.3194,"15-49","Y"
548,2022.5,54974.5575,"15-49","Y"
554,2022.5,690783.5804,"15-49","Y"
558,2022.5,1067165.0426,"15-49","Y"
562,2022.5,4357948.6554,"15-49","Y"
566,2022.5,33260704.5853,"15-49","Y"
578,2022.5,608494.3225,"15-49","Y"
583,2022.5,14804.9726,"15-49","Y"
584,2022.5,7079.1223,"15-49","Y"
585,2022.5,1867.4779,"15-49","Y"
586,2022.5,36760104.3361,"15-49","Y"
591,2022.5,648154.6972,"15-49","Y"
598,2022.5,1704463.1385,"15-49","Y"
600,2022.5,1051813.9417,"15-49","Y"
604,2022.5,4628592.3367,"15-49","Y"
608,2022.5,17487427.3823,"15-49","Y"
616,2022.5,5173450.628,"15-49","Y"
620,2022.5,1187133.5594,"15-49","Y"
624,2022.5,302044.1361,"15-49","Y"
626,2022.5,189813.7775,"15-49","Y"
630,2022.5,271933.3365,"15-49","Y"
634,2022.5,299915.9726,"15-49","Y"
638,2022.5,96693.477,"15-49","Y"
642,2022.5,2382572.6852,"15-49","Y"
643,2022.5,18304888.1317,"15-49","Y"
646,2022.5,1792300.0474,"15-49","Y"
659,2022.5,7309.5243,"15-49","Y"
660,2022.5,1968.5766,"15-49","Y"
662,2022.5,26259.1433,"15-49","Y"
666,2022.5,806.4666,"15-49","Y"
670,2022.5,13576.1783,"15-49","Y"
674,2022.5,3428.3305,"15-49","Y"
678,2022.5,28551.4328,"15-49","Y"
682,2022.5,5577077.7164,"15-49","Y"
686,2022.5,2760607.6426,"15-49","Y"
688,2022.5,968139.6927,"15-49","Y"
690,2022.5,11188.4614,"15-49","Y"
694,2022.5,1256537.5916,"15-49","Y"
702,2022.5,748866.8359,"15-49","Y"
703,2022.5,627056.0891,"15-49","Y"
704,2022.5,18682014.9621,"15-49","Y"
705,2022.5,201656.4726,"15-49","Y"
706,2022.5,2402006.7332,"15-49","Y"
710,2022.5,5804751.4704,"15-49","Y"
716,2022.5,2702511.3083,"15-49","Y"
724,2022.5,5301158.8957,"15-49","Y"
728,2022.5,1780245.6313,"15-49","Y"
729,2022.5,6851226.0494,"15-49","Y"
732,2022.5,90203.9671,"15-49","Y"
740,2022.5,81617.2842,"15-49","Y"
748,2022.5,116575.511,"15-49","Y"
752,2022.5,1205949.81,"15-49","Y"
756,2022.5,1099771.7409,"15-49","Y"
760,2022.5,2968113.4117,"15-49","Y"
762,2022.5,1787313.1965,"15-49","Y"
764,2022.5,10438229.7721,"15-49","Y"
768,2022.5,1319508.2792,"15-49","Y"
772,2022.5,227.4596,"15-49","Y"
776,2022.5,14553.0159,"15-49","Y"
780,2022.5,190987.5544,"15-49","Y"
784,2022.5,1356568.4431,"15-49","Y"
788,2022.5,1692713.6638,"15-49","Y"
792,2022.5,14473736.0175,"15-49","Y"
795,2022.5,1052792.7711,"15-49","Y"
796,2022.5,7009.0167,"15-49","Y"
798,2022.5,1690.6024,"15-49","Y"
800,2022.5,6630947.0231,"15-49","Y"
804,2022.5,5998756.756,"15-49","Y"
807,2022.5,336308.2265,"15-49","Y"
818,2022.5,19673124.7859,"15-49","Y"
826,2022.5,7474260.0811,"15-49","Y"
834,2022.5,9324652.226,"15-49","Y"
840,2022.5,39885769.5026,"15-49","Y"
